Self-playing 100000 games with the heuristic solver…

  46400/100000  (512.0s)   
  46450/100000  (512.7s)   
  46500/100000  (513.1s)   
  46550/100000  (513.3s)   
  46600/100000  (513.8s)   
  46650/100000  (514.5s)   
  46700/100000  (514.8s)   
  46750/100000  (515.2s)   
  46800/100000  (515.9s)   
  46850/100000  (516.3s)   
  46900/100000  (516.6s)   
  46950/100000  (517.2s)   
  47000/100000  (517.6s)   
  47050/100000  (517.9s)   
  47100/100000  (518.3s)   
  47150/100000  (518.8s)   
  47200/100000  (519.2s)   
  47250/100000  (519.6s)   
  47300/100000  (520.8s)   
  47350/100000  (521.4s)   
  47400/100000  (521.8s)   
  47450/100000  (522.3s)   
  47500/100000  (522.9s)   
  47550/100000  (523.4s)   
  47600/100000  (523.9s)   
  47650/100000  (524.4s)   
  47700/100000  (525.1s)   
  47750/100000  (525.5s)   
  47800/100000  (525.9s)   
  47850/100000  (526.2s)   
  47900/100000  (526.9s)   
  47950/100000  (527.5s)   
  48000/100000  (528.0s)   
  48050/100000  (528.5s)   
  48100/100000  (529.0s)   
  48150/100000  (529.7s)   
  48200/100000  (530.1s)   
  48250/100000  (530.6s)   
  48300/100000  (531.4s)   
  48350/100000  (531.7s)   
  48400/100000  (532.3s)   
  48450/100000  (533.0s)   
  48500/100000  (534.0s)   
  48550/100000  (534.6s)   
  48600/100000  (535.1s)   
  48650/100000  (535.4s)   
  48700/100000  (536.0s)   
  48750/100000  (536.6s)   
  48800/100000  (537.2s)   
  48850/100000  (537.7s)   
  48900/100000  (538.3s)   
  48950/100000  (539.0s)   
  49000/100000  (539.4s)   
  49050/100000  (539.9s)   
  49100/100000  (540.3s)   
  49150/100000  (540.8s)   
  49200/100000  (541.4s)   
  49250/100000  (541.8s)   
  49300/100000  (542.3s)   
  49350/100000  (542.7s)   
  49400/100000  (543.1s)   
  49450/100000  (543.6s)   
  49500/100000  (544.4s)   
  49550/100000  (544.8s)   
  49600/100000  (545.4s)   
  49650/100000  (546.0s)   
  49700/100000  (546.5s)   
  49750/100000  (546.9s)   
  49800/100000  (547.4s)   
  49850/100000  (548.4s)   
  49900/100000  (548.8s)   
  49950/100000  (549.5s)   
  50000/100000  (550.0s)   
  50050/100000  (550.6s)   
  50100/100000  (551.3s)   
  50150/100000  (552.0s)   
  50200/100000  (552.8s)   
  50250/100000  (553.5s)   
  50300/100000  (554.2s)   
  50350/100000  (554.7s)   
  50400/100000  (555.5s)   
  50450/100000  (556.0s)   
  50500/100000  (557.0s)   
  50550/100000  (557.2s)   
  50600/100000  (557.8s)   
  50650/100000  (558.5s)   
  50700/100000  (559.0s)   
  50750/100000  (559.7s)   
  50800/100000  (560.3s)   
  50850/100000  (561.0s)   
  50900/100000  (562.2s)   
  50950/100000  (562.6s)   
  51000/100000  (563.3s)   
  51050/100000  (563.7s)   
  51100/100000  (564.7s)   
  51150/100000  (565.1s)   
  51200/100000  (565.8s)   
  51250/100000  (566.2s)   
  51300/100000  (567.1s)   
  51350/100000  (567.7s)   
  51400/100000  (568.6s)   
  51450/100000  (569.3s)   
  51500/100000  (569.8s)   
  51550/100000  (570.4s)   
  51600/100000  (571.0s)   
  51650/100000  (571.7s)   
  51700/100000  (572.2s)   
  51750/100000  (573.0s)   
  51800/100000  (573.6s)   
  51850/100000  (574.0s)   
  51900/100000  (574.6s)   
  51950/100000  (574.8s)   
  52000/100000  (575.2s)   
  52050/100000  (575.6s)   
  52100/100000  (576.1s)   
  52150/100000  (576.8s)   
  52200/100000  (577.3s)   
  52250/100000  (578.0s)   
  52300/100000  (578.3s)   
  52350/100000  (579.1s)   
  52400/100000  (579.7s)   
  52450/100000  (580.1s)   
  52500/100000  (580.6s)   
  52550/100000  (581.2s)   
  52600/100000  (582.3s)   
  52650/100000  (582.8s)   
  52700/100000  (583.1s)   
  52750/100000  (583.8s)   
  52800/100000  (584.2s)   
  52850/100000  (584.9s)   
  52900/100000  (585.5s)   
  52950/100000  (585.9s)   
  53000/100000  (586.4s)   
  53050/100000  (586.8s)   
  53100/100000  (587.6s)   
  53150/100000  (588.4s)   
  53200/100000  (588.8s)   
  53250/100000  (589.2s)   
  53300/100000  (590.1s)   
  53350/100000  (591.4s)   
  53400/100000  (592.0s)   
  53450/100000  (592.7s)   
  53500/100000  (593.4s)   
  53550/100000  (594.2s)   
  53600/100000  (594.9s)   
  53650/100000  (596.2s)   
  53700/100000  (596.8s)   
  53750/100000  (597.4s)   
  53800/100000  (597.9s)   
  53850/100000  (598.4s)   
  53900/100000  (598.9s)   
  53950/100000  (599.3s)   
  54000/100000  (599.7s)   
  54050/100000  (600.3s)   
  54100/100000  (600.9s)   
  54150/100000  (601.4s)   
  54200/100000  (602.3s)   
  54250/100000  (603.0s)   
  54300/100000  (603.4s)   
  54350/100000  (603.9s)   
  54400/100000  (604.4s)   
  54450/100000  (605.1s)   
  54500/100000  (606.3s)   
  54550/100000  (606.8s)   
  54600/100000  (607.7s)   
  54650/100000  (608.6s)   
  54700/100000  (609.2s)   
  54750/100000  (610.0s)   
  54800/100000  (610.4s)   
  54850/100000  (611.0s)   
  54900/100000  (611.7s)   
  54950/100000  (612.3s)   
  55000/100000  (612.8s)   
  55050/100000  (613.3s)   
  55100/100000  (614.0s)   
  55150/100000  (614.8s)   
  55200/100000  (615.2s)   
  55250/100000  (615.5s)   
  55300/100000  (616.1s)   
  55350/100000  (616.6s)   
  55400/100000  (617.3s)   
  55450/100000  (617.7s)   
  55500/100000  (618.3s)   
  55550/100000  (619.0s)   
  55600/100000  (619.7s)   
  55650/100000  (620.5s)   
  55700/100000  (621.0s)   
  55750/100000  (621.9s)   
  55800/100000  (622.6s)   
  55850/100000  (623.3s)   
  55900/100000  (623.8s)   
  55950/100000  (624.3s)   
  56000/100000  (625.0s)   
  56050/100000  (625.5s)   
  56100/100000  (626.5s)   
  56150/100000  (627.1s)   
  56200/100000  (627.6s)   
  56250/100000  (628.5s)   
  56300/100000  (629.5s)   
  56350/100000  (630.3s)   
  56400/100000  (631.1s)   
  56450/100000  (632.0s)   
  56500/100000  (632.8s)   
  56550/100000  (633.2s)   
  56600/100000  (634.0s)   
  56650/100000  (634.7s)   
  56700/100000  (635.8s)   
  56750/100000  (636.2s)   
  56800/100000  (637.2s)   
  56850/100000  (637.7s)   
  56900/100000  (638.3s)   
  56950/100000  (638.8s)   
  57000/100000  (639.5s)   
  57050/100000  (639.9s)   
  57100/100000  (640.2s)   
  57150/100000  (641.1s)   
  57200/100000  (641.5s)   
  57250/100000  (642.0s)   
  57300/100000  (642.3s)   
  57350/100000  (643.1s)   
  57400/100000  (643.5s)   
  57450/100000  (643.9s)   
  57500/100000  (644.3s)   
  57550/100000  (645.1s)   
  57600/100000  (645.8s)   
  57650/100000  (646.3s)   
  57700/100000  (647.0s)   
  57750/100000  (647.6s)   
  57800/100000  (648.4s)   
  57850/100000  (649.1s)   
  57900/100000  (650.1s)   
  57950/100000  (650.9s)   
  58000/100000  (651.9s)   
  58050/100000  (652.6s)   
  58100/100000  (653.0s)   
  58150/100000  (653.8s)   
  58200/100000  (654.4s)   
  58250/100000  (654.8s)   
  58300/100000  (655.3s)   
  58350/100000  (656.0s)   
  58400/100000  (656.8s)   
  58450/100000  (657.4s)   
  58500/100000  (657.9s)   
  58550/100000  (658.9s)   
  58600/100000  (659.4s)   
  58650/100000  (659.7s)   
  58700/100000  (660.2s)   
  58750/100000  (660.8s)   
  58800/100000  (661.7s)   
  58850/100000  (662.1s)   
  58900/100000  (662.6s)   
  58950/100000  (663.1s)   
  59000/100000  (663.6s)   
  59050/100000  (664.3s)   
  59100/100000  (664.8s)   
  59150/100000  (665.1s)   
  59200/100000  (665.9s)   
  59250/100000  (666.8s)   
  59300/100000  (668.2s)   
  59350/100000  (668.8s)   
  59400/100000  (669.5s)   
  59450/100000  (669.9s)   
  59500/100000  (670.3s)   
  59550/100000  (670.6s)   
  59600/100000  (670.9s)   
  59650/100000  (671.5s)   
  59700/100000  (672.1s)   
  59750/100000  (672.5s)   
  59800/100000  (673.0s)   
  59850/100000  (673.4s)   
  59900/100000  (673.7s)   
  59950/100000  (674.1s)   
  60000/100000  (674.7s)   
  60050/100000  (675.4s)   
  60100/100000  (676.0s)   
  60150/100000  (676.2s)   
  60200/100000  (676.7s)   
  60250/100000  (677.0s)   
  60300/100000  (677.6s)   
  60350/100000  (678.2s)   
  60400/100000  (679.0s)   
  60450/100000  (680.1s)   
  60500/100000  (681.5s)   
  60550/100000  (682.0s)   
  60600/100000  (682.6s)   
  60650/100000  (683.2s)   
  60700/100000  (683.9s)   
  60750/100000  (684.2s)   
  60800/100000  (684.6s)   
  60850/100000  (685.3s)   
  60900/100000  (685.7s)   
  60950/100000  (686.2s)   
  61000/100000  (686.9s)   
  61050/100000  (687.5s)   
  61100/100000  (687.9s)   
  61150/100000  (688.7s)   
  61200/100000  (689.1s)   
  61250/100000  (689.8s)   
  61300/100000  (690.9s)   
  61350/100000  (691.6s)   
  61400/100000  (692.1s)   
  61450/100000  (693.2s)   
  61500/100000  (693.7s)   
  61550/100000  (694.4s)   
  61600/100000  (694.6s)   
  61650/100000  (695.0s)   
  61700/100000  (695.5s)   
  61750/100000  (695.9s)   
  61800/100000  (696.4s)   
  61850/100000  (697.3s)   
  61900/100000  (698.1s)   
  61950/100000  (698.9s)   
  62000/100000  (700.4s)   
  62050/100000  (701.0s)   
  62100/100000  (701.7s)   
  62150/100000  (702.4s)   
  62200/100000  (702.9s)   
  62250/100000  (703.5s)   
  62300/100000  (703.9s)   
  62350/100000  (704.7s)   
  62400/100000  (705.2s)   
  62450/100000  (706.0s)   
  62500/100000  (707.0s)   
  62550/100000  (708.3s)   
  62600/100000  (709.3s)   
  62650/100000  (709.6s)   
  62700/100000  (710.2s)   
  62750/100000  (711.3s)   
  62800/100000  (711.9s)   
  62850/100000  (712.6s)   
  62900/100000  (713.2s)   
  62950/100000  (713.7s)   
  63000/100000  (714.4s)   
  63050/100000  (715.0s)   
  63100/100000  (715.4s)   
  63150/100000  (716.0s)   
  63200/100000  (716.3s)   
  63250/100000  (716.9s)   
  63300/100000  (717.4s)   
  63350/100000  (718.1s)   
  63400/100000  (718.6s)   
  63450/100000  (719.4s)   
  63500/100000  (720.4s)   
  63550/100000  (720.7s)   
  63600/100000  (721.7s)   
  63650/100000  (722.2s)   
  63700/100000  (722.7s)   
  63750/100000  (723.4s)   
  63800/100000  (724.0s)   
  63850/100000  (724.4s)   
  63900/100000  (724.9s)   
  63950/100000  (725.5s)   
  64000/100000  (725.9s)   
  64050/100000  (726.2s)   
  64100/100000  (726.7s)   
  64150/100000  (727.2s)   
  64200/100000  (727.6s)   
  64250/100000  (728.0s)   
  64300/100000  (729.2s)   
  64350/100000  (730.0s)   
  64400/100000  (730.6s)   
  64450/100000  (731.1s)   
  64500/100000  (732.4s)   
  64550/100000  (733.4s)   
  64600/100000  (733.8s)   
  64650/100000  (734.3s)   
  64700/100000  (734.9s)   
  64750/100000  (735.5s)   
  64800/100000  (736.0s)   
  64850/100000  (736.4s)   
  64900/100000  (736.9s)   
  64950/100000  (737.8s)   
  65000/100000  (738.6s)   
  65050/100000  (739.1s)   
  65100/100000  (739.8s)   
  65150/100000  (740.4s)   
  65200/100000  (741.2s)   
  65250/100000  (741.6s)   
  65300/100000  (742.2s)   
  65350/100000  (742.7s)   
  65400/100000  (743.5s)   
  65450/100000  (743.9s)   
  65500/100000  (744.1s)   
  65550/100000  (744.7s)   
  65600/100000  (745.0s)   
  65650/100000  (745.5s)   
  65700/100000  (745.9s)   
  65750/100000  (746.4s)   
  65800/100000  (747.1s)   
  65850/100000  (747.9s)   
  65900/100000  (748.3s)   
  65950/100000  (748.7s)   
  66000/100000  (749.3s)   
  66050/100000  (749.9s)   
  66100/100000  (750.6s)   
  66150/100000  (751.2s)   
  66200/100000  (751.6s)   
  66250/100000  (752.2s)   
  66300/100000  (752.6s)   
  66350/100000  (753.1s)   
  66400/100000  (753.4s)   
  66450/100000  (754.2s)   
  66500/100000  (754.8s)   
  66550/100000  (755.4s)   
  66600/100000  (755.9s)   
  66650/100000  (756.6s)   
  66700/100000  (757.0s)   
  66750/100000  (757.6s)   
  66800/100000  (758.1s)   
  66850/100000  (758.6s)   
  66900/100000  (759.0s)   
  66950/100000  (759.4s)   
  67000/100000  (759.6s)   
  67050/100000  (760.4s)   
  67100/100000  (760.7s)   
  67150/100000  (761.2s)   
  67200/100000  (761.7s)   
  67250/100000  (762.4s)   
  67300/100000  (763.2s)   
  67350/100000  (763.5s)   
  67400/100000  (763.9s)   
  67450/100000  (764.3s)   
  67500/100000  (764.7s)   
  67550/100000  (765.1s)   
  67600/100000  (765.6s)   
  67650/100000  (766.5s)   
  67700/100000  (767.1s)   
  67750/100000  (767.5s)   
  67800/100000  (767.7s)   
  67850/100000  (768.3s)   
  67900/100000  (769.1s)   
  67950/100000  (770.0s)   
  68000/100000  (770.4s)   
  68050/100000  (770.7s)   
  68100/100000  (771.5s)   
  68150/100000  (772.1s)   
  68200/100000  (772.7s)   
  68250/100000  (773.1s)   
  68300/100000  (773.6s)   
  68350/100000  (774.2s)   
  68400/100000  (774.6s)   
  68450/100000  (775.3s)   
  68500/100000  (776.1s)   
  68550/100000  (776.8s)   
  68600/100000  (777.2s)   
  68650/100000  (778.4s)   
  68700/100000  (779.5s)   
  68750/100000  (780.2s)   
  68800/100000  (780.9s)   
  68850/100000  (781.3s)   
  68900/100000  (782.1s)   
  68950/100000  (782.8s)   
  69000/100000  (784.0s)   
  69050/100000  (785.3s)   
  69100/100000  (785.9s)   
  69150/100000  (786.3s)   
  69200/100000  (786.7s)   
  69250/100000  (787.3s)   
  69300/100000  (787.8s)   
  69350/100000  (788.4s)   
  69400/100000  (789.0s)   
  69450/100000  (789.5s)   
  69500/100000  (790.6s)   
  69550/100000  (791.2s)   
  69600/100000  (792.1s)   
  69650/100000  (793.0s)   
  69700/100000  (793.3s)   
  69750/100000  (793.8s)   
  69800/100000  (794.2s)   
  69850/100000  (794.5s)   
  69900/100000  (795.0s)   
  69950/100000  (795.6s)   
  70000/100000  (796.1s)   
  70050/100000  (796.8s)   
  70100/100000  (797.2s)   
  70150/100000  (798.1s)   
  70200/100000  (798.5s)   
  70250/100000  (798.8s)   
  70300/100000  (799.3s)   
  70350/100000  (800.2s)   
  70400/100000  (800.6s)   
  70450/100000  (801.3s)   
  70500/100000  (801.7s)   
  70550/100000  (802.2s)   
  70600/100000  (802.6s)   
  70650/100000  (803.0s)   
  70700/100000  (803.6s)   
  70750/100000  (804.2s)   
  70800/100000  (804.9s)   
  70850/100000  (805.5s)   
  70900/100000  (806.2s)   
  70950/100000  (806.9s)   
  71000/100000  (807.5s)   
  71050/100000  (808.2s)   
  71100/100000  (808.5s)   
  71150/100000  (809.2s)   
  71200/100000  (810.1s)   
  71250/100000  (810.5s)   
  71300/100000  (811.2s)   
  71350/100000  (812.0s)   
  71400/100000  (812.5s)   
  71450/100000  (813.1s)   
  71500/100000  (813.6s)   
  71550/100000  (814.1s)   
  71600/100000  (814.5s)   
  71650/100000  (815.0s)   
  71700/100000  (815.4s)   
  71750/100000  (815.8s)   
  71800/100000  (816.3s)   
  71850/100000  (817.0s)   
  71900/100000  (817.2s)   
  71950/100000  (817.9s)   
  72000/100000  (818.7s)   
  72050/100000  (819.0s)   
  72100/100000  (819.2s)   
  72150/100000  (819.7s)   
  72200/100000  (820.3s)   
  72250/100000  (820.6s)   
  72300/100000  (821.1s)   
  72350/100000  (821.5s)   
  72400/100000  (821.7s)   
  72450/100000  (822.2s)   
  72500/100000  (822.6s)   
  72550/100000  (823.2s)   
  72600/100000  (823.6s)   
  72650/100000  (823.8s)   
  72700/100000  (824.1s)   
  72750/100000  (824.9s)   
  72800/100000  (825.4s)   
  72850/100000  (825.8s)   
  72900/100000  (826.3s)   
  72950/100000  (826.7s)   
  73000/100000  (827.3s)   
  73050/100000  (828.1s)   
  73100/100000  (828.6s)   
  73150/100000  (829.0s)   
  73200/100000  (830.0s)   
  73250/100000  (830.5s)   
  73300/100000  (831.0s)   
  73350/100000  (831.7s)   
  73400/100000  (832.4s)   
  73450/100000  (832.9s)   
  73500/100000  (833.2s)   
  73550/100000  (833.9s)   
  73600/100000  (834.2s)   
  73650/100000  (834.5s)   
  73700/100000  (835.0s)   
  73750/100000  (835.5s)   
  73800/100000  (835.8s)   
  73850/100000  (836.2s)   
  73900/100000  (837.0s)   
  73950/100000  (837.5s)   
  74000/100000  (837.8s)   
  74050/100000  (838.3s)   
  74100/100000  (838.8s)   
  74150/100000  (839.2s)   
  74200/100000  (839.9s)   
  74250/100000  (840.5s)   
  74300/100000  (841.0s)   
  74350/100000  (841.7s)   
  74400/100000  (842.5s)   
  74450/100000  (842.9s)   
  74500/100000  (843.7s)   
  74550/100000  (844.0s)   
  74600/100000  (844.4s)   
  74650/100000  (844.7s)   
  74700/100000  (845.2s)   
  74750/100000  (845.4s)   
  74800/100000  (845.9s)   
  74850/100000  (846.4s)   
  74900/100000  (847.3s)   
  74950/100000  (847.6s)   
  75000/100000  (847.8s)   
  75050/100000  (848.3s)   
  75100/100000  (848.8s)   
  75150/100000  (849.2s)   
  75200/100000  (849.4s)   
  75250/100000  (850.0s)   
  75300/100000  (850.6s)   
  75350/100000  (851.0s)   
  75400/100000  (851.3s)   
  75450/100000  (851.6s)   
  75500/100000  (852.7s)   
  75550/100000  (853.4s)   
  75600/100000  (854.1s)   
  75650/100000  (854.7s)   
  75700/100000  (855.2s)   
  75750/100000  (855.5s)   
  75800/100000  (856.5s)   
  75850/100000  (856.9s)   
  75900/100000  (857.4s)   
  75950/100000  (858.2s)   
  76000/100000  (858.7s)   
  76050/100000  (859.1s)   
  76100/100000  (859.5s)   
  76150/100000  (859.9s)   
  76200/100000  (860.2s)   
  76250/100000  (861.2s)   
  76300/100000  (861.6s)   
  76350/100000  (862.1s)   
  76400/100000  (862.7s)   
  76450/100000  (863.5s)   
  76500/100000  (863.9s)   
  76550/100000  (864.2s)   
  76600/100000  (864.4s)   
  76650/100000  (864.9s)   
  76700/100000  (865.5s)   
  76750/100000  (865.9s)   
  76800/100000  (866.7s)   
  76850/100000  (867.2s)   
  76900/100000  (867.7s)   
  76950/100000  (868.6s)   
  77000/100000  (869.0s)   
  77050/100000  (869.6s)   
  77100/100000  (870.3s)   
  77150/100000  (870.7s)   
  77200/100000  (871.0s)   
  77250/100000  (871.6s)   
  77300/100000  (872.3s)   
  77350/100000  (872.9s)   
  77400/100000  (873.3s)   
  77450/100000  (873.6s)   
  77500/100000  (873.8s)   
  77550/100000  (874.6s)   
  77600/100000  (875.0s)   
  77650/100000  (875.3s)   
  77700/100000  (875.9s)   
  77750/100000  (876.2s)   
  77800/100000  (877.0s)   
  77850/100000  (877.6s)   
  77900/100000  (878.1s)   
  77950/100000  (878.9s)   
  78000/100000  (879.3s)   
  78050/100000  (880.0s)   
  78100/100000  (880.6s)   
  78150/100000  (881.0s)   
  78200/100000  (881.5s)   
  78250/100000  (882.3s)   
  78300/100000  (882.9s)   
  78350/100000  (883.6s)   
  78400/100000  (884.5s)   
  78450/100000  (885.1s)   
  78500/100000  (885.9s)   
  78550/100000  (886.4s)   
  78600/100000  (886.7s)   
  78650/100000  (887.5s)   
  78700/100000  (888.0s)   
  78750/100000  (888.7s)   
  78800/100000  (889.3s)   
  78850/100000  (890.1s)   
  78900/100000  (890.9s)   
  78950/100000  (891.3s)   
  79000/100000  (891.6s)   
  79050/100000  (892.4s)   
  79100/100000  (892.9s)   
  79150/100000  (893.3s)   
  79200/100000  (893.9s)   
  79250/100000  (894.2s)   
  79300/100000  (895.2s)   
  79350/100000  (896.3s)   
  79400/100000  (896.7s)   
  79450/100000  (897.5s)   
  79500/100000  (898.2s)   
  79550/100000  (898.5s)   
  79600/100000  (899.3s)   
  79650/100000  (899.5s)   
  79700/100000  (900.0s)   
  79750/100000  (900.7s)   
  79800/100000  (901.2s)   
  79850/100000  (901.6s)   
  79900/100000  (902.4s)   
  79950/100000  (903.5s)   
  80000/100000  (904.2s)   
  80050/100000  (904.7s)   
  80100/100000  (905.4s)   
  80150/100000  (906.2s)   
  80200/100000  (906.8s)   
  80250/100000  (907.5s)   
  80300/100000  (907.8s)   
  80350/100000  (908.4s)   
  80400/100000  (908.7s)   
  80450/100000  (909.2s)   
  80500/100000  (909.8s)   
  80550/100000  (910.4s)   
  80600/100000  (911.0s)   
  80650/100000  (911.4s)   
  80700/100000  (911.7s)   
  80750/100000  (912.3s)   
  80800/100000  (913.0s)   
  80850/100000  (913.6s)   
  80900/100000  (914.2s)   
  80950/100000  (914.9s)   
  81000/100000  (915.4s)   
  81050/100000  (915.9s)   
  81100/100000  (916.3s)   
  81150/100000  (917.0s)   
  81200/100000  (917.6s)   
  81250/100000  (918.1s)   
  81300/100000  (918.7s)   
  81350/100000  (919.3s)   
  81400/100000  (919.9s)   
  81450/100000  (920.5s)   
  81500/100000  (920.9s)   
  81550/100000  (921.3s)   
  81600/100000  (921.8s)   
  81650/100000  (922.6s)   
  81700/100000  (923.3s)   
  81750/100000  (923.7s)   
  81800/100000  (924.3s)   
  81850/100000  (924.5s)   
  81900/100000  (924.9s)   
  81950/100000  (925.3s)   
  82000/100000  (925.7s)   
  82050/100000  (926.0s)   
  82100/100000  (926.7s)   
  82150/100000  (927.3s)   
  82200/100000  (927.9s)   
  82250/100000  (928.4s)   
  82300/100000  (928.9s)   
  82350/100000  (929.5s)   
  82400/100000  (930.1s)   
  82450/100000  (930.7s)   
  82500/100000  (931.0s)   
  82550/100000  (931.6s)   
  82600/100000  (932.5s)   
  82650/100000  (932.9s)   
  82700/100000  (933.3s)   
  82750/100000  (933.7s)   
  82800/100000  (934.0s)   
  82850/100000  (934.2s)   
  82900/100000  (934.8s)   
  82950/100000  (935.1s)   
  83000/100000  (935.3s)   
  83050/100000  (935.9s)   
  83100/100000  (936.3s)   
  83150/100000  (936.8s)   
  83200/100000  (937.8s)   
  83250/100000  (938.4s)   
  83300/100000  (938.8s)   
  83350/100000  (939.1s)   
  83400/100000  (939.4s)   
  83450/100000  (939.9s)   
  83500/100000  (940.9s)   
  83550/100000  (941.2s)   
  83600/100000  (941.7s)   
  83650/100000  (942.4s)   
  83700/100000  (943.1s)   
  83750/100000  (943.4s)   
  83800/100000  (944.4s)   
  83850/100000  (944.7s)   
  83900/100000  (945.2s)   
  83950/100000  (945.7s)   
  84000/100000  (946.3s)   
  84050/100000  (946.9s)   
  84100/100000  (947.3s)   
  84150/100000  (948.1s)   
  84200/100000  (948.8s)   
  84250/100000  (949.2s)   
  84300/100000  (949.9s)   
  84350/100000  (950.4s)   
  84400/100000  (950.8s)   
  84450/100000  (951.0s)   
  84500/100000  (951.8s)   
  84550/100000  (952.1s)   
  84600/100000  (952.5s)   
  84650/100000  (952.9s)   
  84700/100000  (953.5s)   
  84750/100000  (954.2s)   
  84800/100000  (954.6s)   
  84850/100000  (955.2s)   
  84900/100000  (955.5s)   
  84950/100000  (955.9s)   
  85000/100000  (956.8s)   
  85050/100000  (957.2s)   
  85100/100000  (957.8s)   
  85150/100000  (958.4s)   
  85200/100000  (958.8s)   
  85250/100000  (959.1s)   
  85300/100000  (959.5s)   
  85350/100000  (960.0s)   
  85400/100000  (960.5s)   
  85450/100000  (961.0s)   
  85500/100000  (961.2s)   
  85550/100000  (961.7s)   
  85600/100000  (962.3s)   
  85650/100000  (962.9s)   
  85700/100000  (964.2s)   
  85750/100000  (964.8s)   
  85800/100000  (965.6s)   
  85850/100000  (965.9s)   
  85900/100000  (966.4s)   
  85950/100000  (966.7s)   
  86000/100000  (967.3s)   
  86050/100000  (967.8s)   
  86100/100000  (968.3s)   
  86150/100000  (969.0s)   
  86200/100000  (969.6s)   
  86250/100000  (970.0s)   
  86300/100000  (970.7s)   
  86350/100000  (971.2s)   
  86400/100000  (971.7s)   
  86450/100000  (972.4s)   
  86500/100000  (972.9s)   
  86550/100000  (973.4s)   
  86600/100000  (974.3s)   
  86650/100000  (974.9s)   
  86700/100000  (975.3s)   
  86750/100000  (976.0s)   
  86800/100000  (976.5s)   
  86850/100000  (977.3s)   
  86900/100000  (977.9s)   
  86950/100000  (978.6s)   
  87000/100000  (979.3s)   
  87050/100000  (979.9s)   
  87100/100000  (981.1s)   
  87150/100000  (982.1s)   
  87200/100000  (982.8s)   
  87250/100000  (983.2s)   
  87300/100000  (984.3s)   
  87350/100000  (984.6s)   
  87400/100000  (984.9s)   
  87450/100000  (985.2s)   
  87500/100000  (985.6s)   
  87550/100000  (986.1s)   
  87600/100000  (986.4s)   
  87650/100000  (987.1s)   
  87700/100000  (987.9s)   
  87750/100000  (988.3s)   
  87800/100000  (988.9s)   
  87850/100000  (989.1s)   
  87900/100000  (989.5s)   
  87950/100000  (990.0s)   
  88000/100000  (990.5s)   
  88050/100000  (990.9s)   
  88100/100000  (991.5s)   
  88150/100000  (991.9s)   
  88200/100000  (992.3s)   
  88250/100000  (993.0s)   
  88300/100000  (993.7s)   
  88350/100000  (994.1s)   
  88400/100000  (994.6s)   
  88450/100000  (994.8s)   
  88500/100000  (995.4s)   
  88550/100000  (995.9s)   
  88600/100000  (996.1s)   
  88650/100000  (996.3s)   
  88700/100000  (996.6s)   
  88750/100000  (997.2s)   
  88800/100000  (997.7s)   
  88850/100000  (998.5s)   
  88900/100000  (999.0s)   
  88950/100000  (999.5s)   
  89000/100000  (999.9s)   
  89050/100000  (1000.5s)   
  89100/100000  (1001.4s)   
  89150/100000  (1002.1s)   
  89200/100000  (1002.8s)   
  89250/100000  (1003.4s)   
  89300/100000  (1004.0s)   
  89350/100000  (1004.2s)   
  89400/100000  (1004.7s)   
  89450/100000  (1005.3s)   
  89500/100000  (1005.8s)   
  89550/100000  (1006.2s)   
  89600/100000  (1006.8s)   
  89650/100000  (1007.2s)   
  89700/100000  (1007.9s)   
  89750/100000  (1008.4s)   
  89800/100000  (1008.7s)   
  89850/100000  (1009.1s)   
  89900/100000  (1009.9s)   
  89950/100000  (1010.2s)   
  90000/100000  (1010.8s)   
  90050/100000  (1011.5s)   
  90100/100000  (1012.0s)   
  90150/100000  (1012.8s)   
  90200/100000  (1013.4s)   
  90250/100000  (1013.8s)   
  90300/100000  (1014.3s)   
  90350/100000  (1015.0s)   
  90400/100000  (1015.6s)   
  90450/100000  (1016.2s)   
  90500/100000  (1016.8s)   
  90550/100000  (1017.4s)   
  90600/100000  (1017.8s)   
  90650/100000  (1018.1s)   
  90700/100000  (1018.7s)   
  90750/100000  (1019.1s)   
  90800/100000  (1020.1s)   
  90850/100000  (1020.5s)   
  90900/100000  (1021.3s)   
  90950/100000  (1021.8s)   
  91000/100000  (1022.2s)   
  91050/100000  (1022.7s)   
  91100/100000  (1023.4s)   
  91150/100000  (1024.0s)   
  91200/100000  (1024.6s)   
  91250/100000  (1025.1s)   
  91300/100000  (1025.8s)   
  91350/100000  (1026.5s)   
  91400/100000  (1026.9s)   
  91450/100000  (1027.3s)   
  91500/100000  (1027.7s)   
  91550/100000  (1028.2s)   
  91600/100000  (1028.7s)   
  91650/100000  (1029.4s)   
  91700/100000  (1030.1s)   
  91750/100000  (1030.6s)   
  91800/100000  (1031.4s)   
  91850/100000  (1032.1s)   
  91900/100000  (1033.2s)   
  91950/100000  (1033.5s)   
  92000/100000  (1034.1s)   
  92050/100000  (1034.8s)   
  92100/100000  (1035.4s)   
  92150/100000  (1036.3s)   
  92200/100000  (1036.8s)   
  92250/100000  (1037.7s)   
  92300/100000  (1038.2s)   
  92350/100000  (1038.6s)   
  92400/100000  (1039.0s)   
  92450/100000  (1039.9s)   
  92500/100000  (1040.2s)   
  92550/100000  (1040.6s)   
  92600/100000  (1041.1s)   
  92650/100000  (1041.5s)   
  92700/100000  (1042.5s)   
